year,weekofyear,ndvi_ne,ndvi_nw,ndvi_se,ndvi_sw,precipitation_amt_mm,reanalysis_air_temp_k,reanalysis_avg_temp_k,reanalysis_dew_point_temp_k,reanalysis_max_air_temp_k,reanalysis_min_air_temp_k,reanalysis_precip_amt_kg_per_m2,reanalysis_relative_humidity_percent,reanalysis_sat_precip_amt_mm,reanalysis_specific_humidity_g_per_kg,reanalysis_tdtr_k,station_avg_temp_c,station_diur_temp_rng_c,station_max_temp_c,station_min_temp_c,station_precip_mm,total_cases
1994,41,0.0577,0.068075,0.17718570000000003,0.1659714,16.7,299.638571429,299.62142857099997,295.481428571,302.9,297.8,40.8,78.2257142857,16.7,16.9,2.72857142857,28.3285714286,7.65714285714,35.0,23.9,39.2,461
1994,42,0.0577,0.068075,0.17718570000000003,0.1659714,75.57,300.238571429,300.4,295.685714286,303.0,298.3,15.81,76.3485714286,75.57,17.1242857143,3.02857142857,28.5714285714,7.44285714286,35.0,23.9,5.4,381
1994,43,0.0577,0.068075,0.17718570000000003,0.1659714,111.52,298.81142857099996,298.857142857,296.171428571,300.5,297.5,64.85,85.4171428571,111.52,17.641428571400002,1.6571428571399998,27.6714285714,7.27142857143,32.8,23.3,39.2,333
1994,44,0.0577,0.068075,0.17718570000000003,0.1659714,5.41,299.86714285700003,300.05,295.845714286,301.9,298.3,15.6,78.6857142857,5.41,17.2642857143,2.32857142857,28.157142857100002,6.84285714286,32.2,24.4,1.9,353
1994,45,0.0577,0.068075,0.17718570000000003,0.1659714,32.26,299.297142857,299.12857142900003,295.58,301.5,297.2,36.6,80.0957142857,32.26,16.9842857143,2.22857142857,27.3142857143,6.92857142857,31.7,22.2,54.5,410
1994,46,0.0577,0.068075,0.17718570000000003,0.1659714,32.17,299.198571429,299.3,296.174285714,302.2,297.5,47.5,83.58428571430001,32.17,17.6442857143,1.77142857143,27.285714285700003,7.314285714289999,32.8,22.2,47.5,364
1994,47,0.0577,0.068075,0.17718570000000003,0.1659714,11.16,299.422857143,299.457142857,296.377142857,301.9,297.6,23.7,83.5028571429,11.16,17.8485714286,2.4,27.8571428571,7.6,33.9,23.3,49.3,359
1994,48,0.0577,0.068075,0.17718570000000003,0.1659714,17.52,298.851428571,298.85,294.812857143,300.7,296.3,27.4,78.56,17.52,16.178571428599998,2.1,26.8857142857,7.57142857143,31.7,21.1,35.9,288
1994,49,0.0577,0.068075,0.17718570000000003,0.1659714,45.95,297.80857142900004,297.95,295.20428571400004,299.4,296.6,106.09,85.57,45.95,16.58,1.5,26.3714285714,6.18571428571,30.0,22.2,58.2,221
1994,50,0.0577,0.068075,0.17718570000000003,0.1659714,0.0,298.624285714,298.742857143,293.93857142900004,300.5,297.2,16.5,75.4557142857,0.0,15.3271428571,2.2857142857099997,26.5857142857,7.47142857143,31.7,21.7,7.4,149
1994,51,0.0577,0.068075,0.17718570000000003,0.1659714,0.0,298.581428571,298.69285714299997,294.211428571,300.6,296.9,12.2,76.91428571430001,0.0,15.5957142857,2.72857142857,26.6428571429,8.18571428571,31.7,22.2,12.9,112
1995,52,0.2438,0.045,0.2152556,0.19477779999999997,71.43,298.838571429,299.107142857,295.674285714,301.5,296.7,30.4,82.8671428571,71.43,17.067142857100002,3.27142857143,27.3142857143,8.74285714286,32.8,22.2,9.2,154
1995,1,0.223075,0.2193333,0.2886167,0.2587429,0.0,297.33,297.4,292.734285714,300.1,294.7,12.5,75.83857142859999,0.0,14.25,2.37142857143,25.7,7.685714285710001,31.7,20.0,40.4,91
1995,2,0.0577,0.1416333,0.1755714,0.17161429999999997,0.0,298.284285714,298.45,293.30857142900004,299.9,296.8,3.59,74.0471428571,0.0,14.6985714286,2.3571428571400004,25.771428571399998,7.685714285710001,30.0,21.7,10.5,72
1995,3,-0.1193,-0.0359,0.2122571,0.2293714,37.99,296.58428571400003,296.707142857,292.83,299.1,295.0,32.88,79.5528571429,37.99,14.281428571400001,1.78571428571,24.7571428571,7.114285714289999,28.9,20.0,29.0,56
1995,4,0.05175,0.1268,0.17722860000000001,0.1340714,0.0,297.592857143,298.01428571400004,293.532857143,300.5,295.0,6.2,78.33,0.0,14.947142857100001,3.62857142857,26.1285714286,9.04285714286,32.8,20.6,9.9,46
1995,5,0.0577,0.1449,0.21725999999999998,0.20994290000000002,0.0,297.35,297.65,293.91,300.2,295.6,43.3,81.4042857143,0.0,15.274285714300001,2.15714285714,25.5,7.285714285710001,31.7,21.1,26.9,37
1995,6,0.03233333,0.059325,0.17488570000000003,0.17138570000000003,0.0,297.85571428599997,298.01428571400004,293.025714286,300.5,295.2,3.6,74.6557142857,0.0,14.46,3.8,26.0857142857,9.614285714289998,32.8,20.0,0.0,26
1995,7,0.0614,0.068075,0.17531429999999998,0.2123286,0.0,298.221428571,298.464285714,293.88285714299997,300.5,295.8,10.07,77.02142857140001,0.0,15.2271428571,2.8142857142900004,26.6285714286,8.65714285714,32.2,20.6,2.8,17
1995,8,0.0935,0.06486667,0.1020143,0.1254143,0.0,297.508571429,297.51428571400004,293.13285714299997,299.4,295.9,29.08,76.6342857143,0.0,14.53,1.9714285714300002,25.9285714286,7.285714285710001,31.7,21.7,29.5,17
1995,9,0.07355,0.06865,0.12292,0.10995999999999999,0.0,297.17571428599996,297.257142857,293.444285714,299.5,295.4,50.73,79.8171428571,0.0,14.8528571429,2.4285714285699997,25.2428571429,8.4,30.6,20.0,51.7,20
1995,10,0.14535,0.079575,0.18234289999999997,0.18648570000000003,0.0,297.081428571,297.278571429,293.81142857099996,299.4,295.2,36.42,82.0528571429,0.0,15.191428571400001,2.0714285714300003,25.5,7.05714285714,30.0,21.1,16.9,11
1995,11,0.0739,0.1150667,0.1452,0.1547429,19.43,297.11,297.085714286,292.821428571,299.6,294.6,18.6,77.02,19.43,14.3042857143,2.05714285714,25.2571428571,6.75714285714,31.7,21.1,16.5,7
1995,12,0.031,0.23165,0.20743330000000001,0.2497143,0.0,296.48,296.707142857,290.63142857099996,300.4,294.0,6.7,69.8614285714,0.0,12.4814285714,3.3,24.6285714286,8.41428571429,31.7,18.9,2.3,16
1995,13,0.19862,0.259575,0.24515,0.3054571,0.0,296.887142857,297.042857143,290.37857142900003,300.0,293.5,4.6,67.36428571430001,0.0,12.331428571400002,4.0,25.2428571429,7.75714285714,30.0,20.0,4.1,14
1995,14,0.0577,0.2494,0.23278569999999998,0.2684143,0.0,297.66571428599997,297.921428571,292.555714286,300.9,294.6,0.0,73.4,0.0,14.1228571429,3.6142857142900002,25.971428571399997,8.95714285714,32.8,19.4,0.0,16
1995,15,0.0577,0.03495,0.1719143,0.1489429,5.43,298.56,298.742857143,294.338571429,300.6,296.9,2.1,77.6057142857,5.43,15.735714285699999,2.82857142857,27.285714285700003,7.785714285710001,32.8,22.8,0.0,5
1995,16,0.1017,0.1127,0.2601571,0.2366143,6.44,297.83,298.007142857,293.554285714,300.2,296.0,19.6,77.3214285714,6.44,15.01,2.6142857142900002,26.657142857100002,7.3,32.8,21.1,72.0,2
1995,17,0.1281,0.150025,0.22054290000000001,0.1873,0.0,297.511428571,297.685714286,292.1,300.2,295.8,2.7,71.9371428571,0.0,13.69,2.65714285714,26.3285714286,6.65714285714,31.1,21.7,1.0,6
1995,18,0.0577,0.1521,0.2145429,0.15797139999999998,20.96,298.788571429,299.071428571,294.202857143,301.6,297.3,4.1,76.0728571429,20.96,15.617142857100001,2.9428571428600003,27.842857142899998,9.14285714286,34.4,22.2,2.8,5
1995,19,0.14345,0.1115,0.19907139999999998,0.17088570000000003,9.01,299.13142857099996,299.357142857,295.428571429,301.8,297.0,9.0,80.2614285714,9.01,16.8228571429,3.0,27.771428571399998,7.3,34.4,22.8,29.7,4
1995,20,0.0363,0.096525,0.16643329999999998,0.1605714,119.62,298.995714286,299.085714286,295.398571429,301.7,297.1,17.4,80.8657142857,119.62,16.788571428599997,2.85714285714,26.9142857143,6.27142857143,31.1,21.7,101.6,3
1995,21,0.0322,0.16213329999999998,0.2318286,0.2402714,204.62,299.45428571400004,299.578571429,295.994285714,301.7,297.3,17.3,81.4471428571,204.62,17.4128571429,2.32857142857,27.228571428600002,7.34285714286,31.7,22.2,97.5,4
1995,22,0.0577,0.2412,0.10247139999999999,0.1095714,178.89,299.602857143,299.607142857,295.992857143,302.0,298.1,20.33,80.7271428571,178.89,17.411428571400002,1.9571428571400002,27.7,7.32857142857,33.3,23.3,9.1,16
1995,23,0.15495,0.0278,0.2666143,0.2119,106.04,298.68857142900004,298.65,295.827142857,300.2,297.5,86.8,84.3457142857,106.04,17.2171428571,1.64285714286,27.3,7.1428571428600005,31.1,22.8,35.5,8
1995,24,0.08955,0.0797,0.18171429999999997,0.15598570000000003,20.16,299.828571429,299.9,295.892857143,301.4,298.4,16.57,79.1371428571,20.16,17.2957142857,2.3142857142900004,27.771428571399998,7.47142857143,32.8,22.8,43.5,7
1995,25,0.22135,0.2174,0.21997139999999998,0.1920429,26.56,300.11571428599996,300.142857143,296.625714286,302.3,298.2,35.24,81.34,26.56,18.0528571429,2.0,28.842857142899998,7.37142857143,33.3,24.4,10.5,10
1995,26,0.2319333,0.2115,0.24122860000000002,0.2656857,2.04,300.68,300.80714285700003,296.741428571,302.7,298.7,13.7,79.38,2.04,18.2071428571,2.75714285714,29.214285714299997,6.34285714286,33.9,24.4,15.8,14
1995,27,0.3093,0.2909,0.2370571,0.2420429,41.18,301.007142857,301.092857143,296.145714286,303.2,298.6,9.22,75.0657142857,41.18,17.5657142857,3.04285714286,29.657142857100002,7.82857142857,34.4,25.0,16.0,7
1995,28,0.0577,0.17265,0.24245,0.2196714,25.89,299.944285714,299.978571429,296.582857143,302.0,298.5,60.59,81.96,25.89,18.0128571429,1.9571428571400002,29.285714285700003,7.6,34.4,24.4,21.4,9
1995,29,0.1175,0.10775,0.1555714,0.16648570000000001,36.58,300.401428571,300.664285714,296.848571429,302.8,299.0,38.3,81.09,36.58,18.3542857143,2.72857142857,29.228571428600002,7.3,33.9,25.0,30.6,11
1995,30,0.0577,0.1898,0.0942,0.1322286,101.64,299.988571429,299.957142857,297.244285714,302.3,298.6,62.31,85.08857142859999,101.64,18.7771428571,1.6,28.5571428571,6.57142857143,33.3,23.9,43.3,23
1995,31,0.0632,0.09466667,0.1584857,0.2030286,60.71,300.0,300.0,297.11,302.5,298.4,102.4,84.3757142857,60.71,18.6728571429,2.08571428571,28.7,6.75714285714,33.9,23.9,30.1,17
1995,32,0.047,0.047,0.19918329999999998,0.1653571,19.79,300.262857143,300.285714286,296.55857142900004,302.4,298.6,40.3,80.3971428571,19.79,18.0428571429,2.1428571428599996,29.0,6.81428571429,33.9,23.3,27.3,19
1995,33,0.08396667,0.0917,0.1771571,0.1886714,4.05,300.554285714,300.685714286,297.27,303.8,298.2,17.7,82.6257142857,4.05,18.8571428571,3.3428571428600002,30.0714285714,6.94285714286,34.4,25.6,8.7,24
1995,34,0.1131,0.0862,0.1374,0.1324714,75.11,299.952857143,299.98571428599996,296.887142857,301.9,298.1,96.1,83.49142857140001,75.11,18.404285714300002,2.1142857142900002,28.4285714286,7.65714285714,33.3,23.3,66.0,17
1995,35,0.0326,0.07256667,0.17235999999999999,0.19681429999999997,35.83,300.174285714,300.242857143,296.85,302.4,298.5,55.21,82.2257142857,35.83,18.3971428571,2.22857142857,29.1142857143,5.92857142857,32.2,24.4,12.8,28
1995,36,0.1071,0.1836,0.18515,0.16995710000000003,20.23,301.218571429,301.35,296.994285714,303.9,298.2,8.6,78.1457142857,20.23,18.5457142857,3.7,29.5714285714,7.914285714289999,34.4,23.9,20.4,40
1995,37,0.0568,0.0546,0.14368570000000003,0.1392,40.29,300.21,300.2,297.051428571,302.2,298.1,122.7,82.91142857140001,40.29,18.63,2.37142857143,29.3714285714,7.44285714286,35.0,24.4,77.1,33
1995,38,0.11863330000000001,0.0846,0.1810167,0.2176167,121.4,300.067142857,300.135714286,296.964285714,302.5,298.3,82.5,83.3142857143,121.4,18.5285714286,2.44285714286,29.5857142857,6.914285714289999,35.6,25.0,71.2,31
1995,39,0.1068,0.08366667,0.092,0.09934286,36.72,300.155714286,300.207142857,296.771428571,301.8,298.7,11.6,81.8542857143,36.72,18.2542857143,1.9,29.9571428571,7.285714285710001,34.4,25.6,13.3,33
1995,40,0.2808,0.2151,0.1463429,0.1295571,68.18,299.781428571,299.728571429,296.66,301.9,297.2,74.5,83.13571428569999,68.18,18.1457142857,2.2857142857099997,28.0571428571,6.77142857143,32.2,23.9,45.6,29
1995,41,0.040825,0.0966,0.1316,0.1375429,45.63,299.54,299.564285714,296.63428571400004,301.4,298.0,53.98,84.2071428571,45.63,18.1385714286,1.8142857142900002,28.3857142857,6.92857142857,32.2,24.4,19.1,30
1995,42,0.033625,0.09466000000000001,0.09144286,0.11944289999999999,55.67,299.794285714,299.842857143,296.161428571,301.8,297.8,40.8,80.66428571430001,55.67,17.621428571400003,2.02857142857,27.842857142899998,7.17142857143,33.9,23.3,39.1,36
1995,43,0.0577,0.1326,0.1581857,0.13744289999999998,54.74,299.44142857099996,299.421428571,296.337142857,301.8,297.6,46.4,83.2142857143,54.74,17.8471428571,2.3857142857099998,27.471428571399997,7.25714285714,32.2,23.3,53.6,48
1995,44,0.2346,0.07825,0.2700714,0.2854286,30.3,299.772857143,299.94285714299997,296.17,302.3,298.1,40.4,80.86428571430001,30.3,17.67,3.0,28.0428571429,7.6428571428600005,33.9,23.3,13.5,40
1995,45,0.0174,0.02905,0.2089143,0.2354857,0.0,299.097142857,299.285714286,295.22,301.1,297.5,32.4,79.4042857143,0.0,16.6042857143,1.9142857142900003,27.228571428600002,6.87142857143,31.7,23.3,53.6,28
1995,46,0.0406,0.07475,0.19625,0.19034289999999998,24.86,299.622857143,299.80714285700003,295.37,301.9,297.8,9.9,77.6385714286,24.86,16.77,2.55714285714,27.157142857100002,7.185714285710001,31.1,22.8,2.8,36
1995,47,0.0334,0.11486669999999999,0.2400143,0.2549,90.49,299.275714286,299.4,295.14,301.4,297.7,12.7,78.1414285714,90.49,16.5414285714,2.22857142857,27.3142857143,7.314285714289999,32.2,22.8,5.9,19
1995,48,0.0577,0.076375,0.2411714,0.1688714,20.21,299.452857143,299.55,295.837142857,301.4,298.0,13.69,80.6771428571,20.21,17.2571428571,2.0714285714300003,27.2,7.54285714286,33.3,22.8,13.5,34
1995,49,0.1154,0.135,0.2653,0.2371143,0.0,299.201428571,299.4,294.687142857,300.8,297.6,12.8,76.3328571429,0.0,16.0657142857,2.2571428571400003,27.014285714299998,7.65714285714,31.1,22.2,14.9,23
1995,50,-0.0139,0.01473333,0.1795,0.1348,0.0,298.461428571,298.578571429,294.731428571,300.3,297.4,23.6,79.9857142857,0.0,16.1057142857,1.8428571428599998,26.6142857143,7.085714285710001,30.6,22.2,20.9,17
1995,51,0.0577,0.03596667,0.18085710000000002,0.11165710000000001,0.0,298.194285714,298.221428571,293.971428571,300.1,296.5,40.3,77.6371428571,0.0,15.371428571400001,1.7,25.714285714299997,5.8571428571399995,30.0,22.2,53.9,17
1996,1,0.013999999999999999,0.01086667,0.09192857,0.12044289999999999,6.35,297.412857143,297.457142857,294.54,299.5,295.9,57.0,84.13571428569999,6.35,15.888571428599999,1.6571428571399998,25.1857142857,4.84285714286,28.3,21.7,46.5,23
1996,2,0.1514333,0.12623330000000002,0.1842429,0.1828,15.0,298.528571429,298.62857142900003,294.661428571,300.6,296.7,9.32,79.3214285714,15.0,16.0157142857,2.45714285714,26.2571428571,7.6428571428600005,31.1,21.7,24.6,14
1996,3,0.0149,0.07636667,0.1466571,0.1969857,55.68,297.75285714299997,297.864285714,294.551428571,299.6,295.9,50.3,82.5157142857,55.68,15.9171428571,2.0714285714300003,25.971428571399997,6.885714285710001,31.1,21.7,40.6,20
1996,4,0.0958,0.1381,0.2194571,0.2229,60.67,297.422857143,297.48571428599996,293.802857143,299.7,296.1,44.85,80.4771428571,60.67,15.208571428599999,1.9428571428599999,25.5857142857,5.8571428571399995,28.9,22.2,47.7,13
1996,5,0.0627,0.14753329999999998,0.2058429,0.20972860000000002,0.0,296.62857142900003,296.757142857,292.04,298.2,295.0,28.6,75.6928571429,0.0,13.65,1.9428571428599999,24.785714285700003,6.02857142857,28.3,20.0,32.0,23
1996,6,0.02765,0.04075,0.1646,0.16868570000000002,0.0,297.30714285700003,297.435714286,292.581428571,299.4,295.7,11.9,74.9614285714,0.0,14.058571428599999,2.15714285714,25.157142857100002,6.81428571429,29.4,21.1,10.8,20
1996,7,0.06895,0.13685,0.2188143,0.2143,29.3,297.625714286,297.685714286,293.85,299.9,295.0,15.45,79.66428571430001,29.3,15.238571428599998,2.22857142857,25.3142857143,7.44285714286,31.1,21.1,25.5,16
1996,8,0.0577,0.0583,0.16278570000000003,0.1252143,7.2,297.88285714299997,298.092857143,293.698571429,300.0,296.1,16.7,77.7828571429,7.2,15.125714285699999,2.72857142857,25.971428571399997,7.714285714289999,31.7,21.1,22.1,16
1996,9,0.076,0.108975,0.2699333,0.22277139999999998,177.58,297.598571429,297.707142857,293.731428571,299.6,296.0,15.67,79.19857142859999,177.58,15.128571428599999,2.3,25.5571428571,7.214285714289999,29.4,21.1,4.6,23
1996,10,0.0577,0.11005,0.19266670000000002,0.1776429,9.96,297.292857143,297.478571429,292.12857142900003,299.6,295.5,3.2,73.06,9.96,13.6957142857,2.52857142857,25.5714285714,7.914285714289999,30.6,20.6,3.3,14
1996,11,0.03786667,0.0368,0.17642860000000002,0.1658571,0.0,297.988571429,298.178571429,293.56142857099996,299.9,296.6,8.6,76.4828571429,0.0,14.9428571429,2.2142857142900003,26.2428571429,7.2,31.1,21.7,12.7,15
1996,12,0.07713333,0.1118,0.18552860000000002,0.2112714,0.0,297.428571429,297.6,293.83428571400003,300.6,295.2,28.0,80.6471428571,0.0,15.235714285699999,2.54285714286,26.2,7.7,32.2,22.2,14.2,4
1996,13,0.0577,-0.0457,0.13788570000000003,0.15384289999999998,0.0,298.18857142900004,298.364285714,293.08428571400003,300.4,296.7,2.8,73.4257142857,0.0,14.5285714286,2.9285714285699997,26.4,9.02857142857,32.2,20.6,0.5,5
1996,14,0.0448,0.024225,0.0851,0.10794289999999998,0.0,297.21,297.407142857,293.321428571,300.3,295.4,28.8,79.02,0.0,14.7271428571,2.55714285714,25.9285714286,6.9,31.1,21.7,21.6,5
1996,15,0.0497,0.1488,0.1627286,0.1776429,49.18,298.135714286,298.207142857,294.36571428599996,300.8,296.3,27.9,79.77571428569999,49.18,15.751428571400002,2.52857142857,26.228571428600002,7.685714285710001,32.2,21.7,80.5,11
1996,16,0.08893333,0.12235,0.2162143,0.2278286,46.16,297.852857143,298.092857143,293.8,300.7,295.7,24.22,78.3114285714,46.16,15.1857142857,2.3,26.1285714286,6.72857142857,32.2,21.1,8.9,11
1996,17,0.0577,0.1078,0.17868570000000003,0.1805143,0.0,298.228571429,298.464285714,293.282857143,300.4,297.0,10.9,74.1714285714,0.0,14.7057142857,2.3857142857099998,26.1285714286,6.4,30.0,22.2,8.2,7
1996,18,0.3144667,0.1974,0.2231,0.2046286,5.63,298.007142857,298.092857143,293.538571429,299.8,296.6,21.5,76.3942857143,5.63,14.9385714286,1.8428571428599998,26.014285714299998,6.62857142857,30.0,22.2,25.6,4
1996,19,-0.0464,-0.0384,0.0964,0.09445714,0.0,297.71,297.8,292.91571428599997,299.4,296.3,11.1,74.7928571429,0.0,14.361428571400001,2.17142857143,25.4428571429,6.32857142857,29.4,21.7,10.6,6
1996,20,0.0577,0.07175,0.1463,0.15864289999999998,21.7,297.595714286,297.62857142900003,294.451428571,300.1,296.2,68.2,82.84,21.7,15.7971428571,1.7142857142899999,25.842857142899998,5.54285714286,29.4,22.2,44.8,5
1996,21,0.0339,0.0557,0.2153167,0.21815,44.07,298.658571429,298.921428571,295.467142857,300.7,297.4,17.9,82.78,44.07,16.8571428571,2.44285714286,26.728571428600002,6.34285714286,30.6,22.8,0.8,2
1996,22,0.09985,0.1066,0.14098570000000002,0.1087857,68.06,299.44142857099996,299.592857143,296.237142857,301.8,297.5,21.71,82.7514285714,68.06,17.66,2.8142857142900004,28.1142857143,6.914285714289999,33.3,23.3,9.4,4
1996,23,0.0529,0.080075,0.17931429999999998,0.1579,137.06,299.254285714,299.19285714299997,296.005714286,301.4,297.9,24.38,82.36857142859999,137.06,17.3942857143,2.0714285714300003,27.8142857143,7.02857142857,32.2,23.9,2.3,2
1996,24,0.0986,0.0893,0.12375,0.13545,27.82,298.742857143,298.828571429,295.43857142900004,300.6,297.5,43.3,82.2357142857,27.82,16.8,2.02857142857,26.9428571429,5.985714285709999,31.1,23.3,40.9,4
1996,25,0.07125,0.0646,0.1461,0.1561714,47.93,298.49,298.564285714,295.435714286,300.8,297.1,73.7,83.3228571429,47.93,16.81,1.92857142857,26.4428571429,5.8,30.6,22.8,84.6,6
1996,26,0.16555,0.1205,0.1861857,0.1705857,15.99,299.641428571,299.707142857,296.044285714,301.8,297.6,22.5,80.9071428571,15.99,17.4685714286,2.2428571428599997,27.6857142857,5.92857142857,32.8,23.3,19.3,6
1996,27,0.0577,0.07375,0.22178330000000002,0.1834333,6.01,299.581428571,299.685714286,295.83428571400003,301.5,297.5,23.9,80.0614285714,6.01,17.211428571400003,1.9714285714300002,27.9428571429,6.37142857143,32.2,24.4,5.9,4
1996,28,0.05763333,0.07825,0.1641167,0.1680333,24.35,299.734285714,299.835714286,296.341428571,302.0,297.9,35.23,81.83571428569999,24.35,17.7642857143,2.2428571428599997,28.014285714299998,6.37142857143,32.8,23.3,43.5,6
1996,29,0.1121,0.095425,0.1674286,0.1645429,97.22,299.018571429,299.064285714,296.124285714,301.4,297.1,123.2,84.3228571429,97.22,17.538571428599997,2.2428571428599997,27.271428571399998,5.62857142857,31.1,23.9,53.6,11
1996,30,0.0038,-0.0106,0.14715,0.17678329999999998,14.89,299.714285714,299.964285714,295.794285714,302.0,298.0,15.8,79.19857142859999,14.89,17.1457142857,2.32857142857,27.514285714299998,5.47142857143,31.1,23.9,9.9,16
1996,31,0.09683333,0.115,0.1986143,0.20444289999999998,41.78,299.39428571400003,299.457142857,296.03,301.4,297.5,39.1,81.91,41.78,17.39,2.2,27.1714285714,5.15714285714,30.0,23.9,79.3,9
1996,32,0.0577,0.05435,0.1329714,0.1440857,34.04,299.137142857,299.12142857099997,296.408571429,300.7,297.7,67.71,85.01,34.04,17.81,1.7,27.6714285714,5.34285714286,30.6,24.4,31.9,12
1996,33,0.0795,0.0291,0.14252,0.2317,19.92,299.651428571,299.792857143,296.078571429,301.8,298.1,29.2,80.9357142857,19.92,17.48,2.6142857142900002,28.014285714299998,6.12857142857,31.7,22.8,14.3,13
1996,34,0.0577,0.09555,0.3094667,0.2312,110.91,298.984285714,299.042857143,296.12857142900003,300.7,297.6,68.7,84.3442857143,110.91,17.5228571429,1.9714285714300002,26.785714285700003,6.62857142857,31.1,22.8,80.6,27
1996,35,0.01203333,0.07396667,0.2981857,0.3126,15.74,299.945714286,300.035714286,295.98571428599996,302.4,298.0,33.7,79.2728571429,15.74,17.4228571429,2.55714285714,27.7571428571,6.21428571429,33.3,23.9,22.6,21
1996,36,0.0364,0.03065,0.1729,0.17578570000000002,10.59,300.372857143,300.742857143,296.911428571,303.3,298.6,21.95,81.54,10.59,18.4857142857,3.45714285714,28.485714285700002,5.87142857143,33.3,23.3,35.1,19
1996,37,0.1043,0.1068,0.1678667,0.1728,63.31,299.802857143,299.885714286,296.452857143,301.5,297.8,89.24,81.9857142857,63.31,17.97,1.8,27.9428571429,6.514285714290001,32.8,23.3,51.1,17
1996,38,0.0577,0.02845,0.1504286,0.10781669999999999,243.55,299.482857143,299.44285714299997,296.88,301.3,297.6,151.7,85.69,243.55,18.407142857100002,1.8285714285699999,27.0428571429,5.82857142857,31.7,22.8,305.9,24
1996,39,0.04044,0.00445,0.1859,0.1818857,59.12,300.32,300.44285714299997,297.092857143,302.3,299.1,19.32,82.6385714286,59.12,18.595714285699998,1.8857142857099998,27.8714285714,6.3571428571399995,32.8,23.9,7.3,27
1996,40,-0.0385,0.06813333,0.16512860000000001,0.19521429999999998,27.58,300.018571429,300.207142857,296.09,302.4,298.6,27.2,79.1771428571,27.58,17.5214285714,2.1,27.4142857143,5.88571428571,31.1,23.9,20.9,30
1996,41,-0.0066,-0.0355,0.20718330000000001,0.2196167,28.18,299.962857143,300.114285714,296.46,302.3,298.1,23.54,81.26,28.18,17.9414285714,2.54285714286,27.285714285700003,6.24285714286,31.7,23.3,17.6,29
1996,42,0.0577,0.0609,0.2202286,0.2358,4.62,299.804285714,299.842857143,296.048571429,301.8,298.2,23.7,79.9571428571,4.62,17.4857142857,2.17142857143,27.5714285714,6.6428571428600005,31.7,23.3,8.9,25
1996,43,-0.0969,-0.0902,0.1490143,0.16631429999999997,17.37,300.344285714,300.464285714,296.717142857,302.1,298.7,7.1,80.7342857143,17.37,18.23,2.6428571428599996,29.0428571429,7.385714285710001,33.9,24.4,6.6,35
1996,44,0.00525,0.0158,0.1809429,0.14635710000000002,16.06,299.25142857099996,299.342857143,295.72,302.3,297.7,65.2,81.13,16.06,17.1442857143,2.08571428571,27.0428571429,6.1,31.1,21.7,28.9,33
1996,45,-0.05675,-0.00865,0.1236143,0.1353,51.59,299.168571429,299.23571428599996,296.26,301.5,297.5,59.22,84.1114285714,51.59,17.7014285714,2.04285714286,26.842857142899998,6.28571428571,31.1,22.2,35.6,30
1996,46,-0.03006667,0.0881,0.07505714,0.098,34.32,298.245714286,298.214285714,295.265714286,299.7,296.8,219.9,83.64,34.32,16.6771428571,1.8,26.157142857100002,6.02857142857,30.0,22.2,25.0,29
1996,47,0.0577,0.039525,0.06076667,0.0578,42.76,298.477142857,298.55714285700003,295.43857142900004,300.5,296.8,113.55,83.3971428571,42.76,16.842857142899998,1.6,25.8714285714,5.6,29.4,22.2,88.3,31
1996,48,0.0577,0.10386669999999999,0.1649714,0.1447714,65.18,298.197142857,298.421428571,295.667142857,300.5,296.6,49.0,86.07142857139999,65.18,17.128571428599997,2.04285714286,25.6142857143,4.58571428571,28.3,22.8,39.5,29
1996,49,-0.1171,-0.01016667,0.2602714,0.23084290000000002,0.0,297.642857143,297.678571429,292.94142857099996,299.7,295.6,20.57,75.2928571429,0.0,14.458571428599999,1.9,25.014285714299998,5.05714285714,28.3,21.7,19.6,22
1996,50,0.0577,0.0495,0.15591429999999998,0.17600000000000002,0.0,297.827142857,297.978571429,292.662857143,300.6,295.2,3.8,73.2528571429,0.0,14.2457142857,2.75714285714,24.8,6.57142857143,30.0,20.6,3.1,27
1996,51,0.0577,0.1639,0.1702286,0.18185710000000002,0.0,296.635714286,296.771428571,292.787142857,299.1,295.6,40.7,79.3728571429,0.0,14.3328571429,1.8285714285699999,24.9571428571,4.7,28.9,21.1,25.4,24
1996,52,0.0214,0.0214,0.156975,0.1470375,0.0,297.031428571,297.114285714,291.424285714,299.0,294.5,3.93,71.0628571429,0.0,13.1528571429,2.48571428571,24.514285714299998,5.78571428571,27.8,19.4,4.0,26
1997,1,0.15263329999999997,0.1094,0.2077429,0.17328570000000001,0.0,299.67714285700004,299.821428571,295.01428571400004,301.5,297.7,3.24,75.6785714286,0.0,16.3771428571,2.3571428571400004,26.6285714286,7.714285714289999,31.7,21.7,0.5,29
1997,2,0.0577,0.1839,0.26837140000000004,0.1435857,0.0,297.18857142900004,297.428571429,293.55857142900004,299.2,295.6,24.14,80.3,0.0,14.9671428571,2.37142857143,24.6714285714,5.6428571428600005,27.8,21.1,29.0,22
1997,3,-0.1459,0.0338,0.2233714,0.2170857,0.0,297.56857142900003,297.664285714,292.797142857,299.4,296.1,7.79,74.94,0.0,14.2785714286,2.2428571428599997,24.3857142857,6.65714285714,28.9,19.4,0.6,33
